Name,State,Year,Population,Percent change
Tekamah,Nebraska,1870,122,0.0
Tekamah,Nebraska,1880,776,536.1
Tekamah,Nebraska,1890,1244,60.3
Tekamah,Nebraska,1900,1597,28.4
Tekamah,Nebraska,1910,1524,-4.6
Tekamah,Nebraska,1920,1811,18.8
Tekamah,Nebraska,1930,1804,-0.4
Tekamah,Nebraska,1940,1925,6.7
Tekamah,Nebraska,1950,1914,-0.6
Tekamah,Nebraska,1960,1788,-6.6
Tekamah,Nebraska,1970,1848,3.4
Tekamah,Nebraska,1980,1886,2.1
Tekamah,Nebraska,1990,1852,-1.8
Tekamah,Nebraska,2000,1892,2.2
Tekamah,Nebraska,2010,1736,-8.2
Tekamah,Nebraska,2020,1714,-1.3
Thurston,Nebraska,1910,112,0.0
Thurston,Nebraska,1920,204,82.1
Thurston,Nebraska,1930,236,15.7
Thurston,Nebraska,1940,221,-6.4
Thurston,Nebraska,1950,156,-29.4
Thurston,Nebraska,1960,140,-10.3
Thurston,Nebraska,1970,117,-16.4
Thurston,Nebraska,1980,139,18.8
Thurston,Nebraska,1990,98,-29.5
Thurston,Nebraska,2000,125,27.6
Thurston,Nebraska,2010,132,5.6
Thurston,Nebraska,2020,116,-12.1
Tilden,Nebraska,1900,533,0.0
Tilden,Nebraska,1910,901,69.0
Tilden,Nebraska,1920,1101,22.2
Tilden,Nebraska,1930,1106,0.5
Tilden,Nebraska,1940,984,-11.0
Tilden,Nebraska,1950,1033,5.0
Tilden,Nebraska,1960,917,-11.2
Tilden,Nebraska,1970,947,3.3
Tilden,Nebraska,1980,1012,6.9
Tilden,Nebraska,1990,895,-11.6
Tilden,Nebraska,2000,1078,20.4
Tilden,Nebraska,2010,953,-11.6
Tilden,Nebraska,2020,992,4.1
Valentine,Nebraska,1900,811,0.0
Valentine,Nebraska,1910,1098,35.4
Valentine,Nebraska,1920,1596,45.4
Valentine,Nebraska,1930,1672,4.8
Valentine,Nebraska,1940,2188,30.9
Valentine,Nebraska,1950,2700,23.4
Valentine,Nebraska,1960,2875,6.5
Valentine,Nebraska,1970,2662,-7.4
Valentine,Nebraska,1980,2829,6.3
Valentine,Nebraska,1990,2826,-0.1
Valentine,Nebraska,2000,2820,-0.2
Valentine,Nebraska,2010,2737,-2.9
Valentine,Nebraska,2020,2633,-3.8
Verdel,Nebraska,1910,162,0.0
Verdel,Nebraska,1920,162,0.0
Verdel,Nebraska,1930,155,-4.3
Verdel,Nebraska,1940,108,-30.3
Verdel,Nebraska,1950,142,31.5
Verdel,Nebraska,1960,123,-13.4
Verdel,Nebraska,1970,74,-39.8
Verdel,Nebraska,1980,72,-2.7
Verdel,Nebraska,1990,59,-18.1
Verdel,Nebraska,2000,58,-1.7
Verdel,Nebraska,2010,30,-48.3
Verdel,Nebraska,2020,38,26.7
Verdigre,Nebraska,1890,207,0.0
Verdigre,Nebraska,1900,200,-3.4
Verdigre,Nebraska,1910,403,101.5
Verdigre,Nebraska,1920,528,31.0
Verdigre,Nebraska,1930,618,17.0
Verdigre,Nebraska,1940,556,-10.0
Verdigre,Nebraska,1950,570,2.5
Verdigre,Nebraska,1960,584,2.5
Verdigre,Nebraska,1970,570,-2.4
Verdigre,Nebraska,1980,617,8.2
Verdigre,Nebraska,1990,607,-1.6
Verdigre,Nebraska,2000,519,-14.5
Verdigre,Nebraska,2010,575,10.8
Verdigre,Nebraska,2020,554,-3.7
Wakefield,Nebraska,1900,755,0.0
Wakefield,Nebraska,1910,861,14.0
Wakefield,Nebraska,1920,1114,29.4
Wakefield,Nebraska,1930,1112,-0.2
Wakefield,Nebraska,1940,961,-13.6
Wakefield,Nebraska,1950,1027,6.9
Wakefield,Nebraska,1960,1068,4.0
Wakefield,Nebraska,1970,1160,8.6
Wakefield,Nebraska,1980,1125,-3.0
Wakefield,Nebraska,1990,1082,-3.8
Wakefield,Nebraska,2000,1411,30.4
Wakefield,Nebraska,2010,1451,2.8
Wakefield,Nebraska,2020,1522,4.9
Wausa,Nebraska,1900,441,0.0
Wausa,Nebraska,1910,604,37.0
Wausa,Nebraska,1920,688,13.9
Wausa,Nebraska,1930,754,9.6
Wausa,Nebraska,1940,732,-2.9
Wausa,Nebraska,1950,708,-3.3
Wausa,Nebraska,1960,724,2.3
Wausa,Nebraska,1970,720,-0.6
Wausa,Nebraska,1980,647,-10.1
Wausa,Nebraska,1990,598,-7.6
Wausa,Nebraska,2000,636,6.4
Wausa,Nebraska,2010,634,-0.3
Wausa,Nebraska,2020,592,-6.6
Wayne,Nebraska,1890,1178,0.0
Wayne,Nebraska,1900,2119,79.9
Wayne,Nebraska,1910,2140,1.0
Wayne,Nebraska,1920,2115,-1.2
Wayne,Nebraska,1930,2381,12.6
Wayne,Nebraska,1940,2719,14.2
Wayne,Nebraska,1950,3595,32.2
Wayne,Nebraska,1960,4217,17.3
Wayne,Nebraska,1970,5379,27.6
Wayne,Nebraska,1980,5240,-2.6
Wayne,Nebraska,1990,5142,-1.9
Wayne,Nebraska,2000,5583,8.6
Wayne,Nebraska,2010,5660,1.4
Wayne,Nebraska,2020,5973,5.5
West Point,Nebraska,1860,14,0.0
West Point,Nebraska,1870,520,0.0
West Point,Nebraska,1880,1009,94.0
West Point,Nebraska,1890,1842,82.6
West Point,Nebraska,1900,1890,2.6
West Point,Nebraska,1910,1776,-6.0
West Point,Nebraska,1920,2002,12.7
West Point,Nebraska,1930,2225,11.1
West Point,Nebraska,1940,2510,12.8
West Point,Nebraska,1950,2658,5.9
West Point,Nebraska,1960,2921,9.9
West Point,Nebraska,1970,3385,15.9
West Point,Nebraska,1980,3609,6.6
West Point,Nebraska,1990,3250,-9.9
West Point,Nebraska,2000,3660,12.6
West Point,Nebraska,2010,3364,-8.1
West Point,Nebraska,2020,3504,4.2
Winnetoon,Nebraska,1910,220,0.0
Winnetoon,Nebraska,1920,208,-5.5
Winnetoon,Nebraska,1930,159,-23.6
Winnetoon,Nebraska,1940,141,-11.3
Winnetoon,Nebraska,1950,120,-14.9
Winnetoon,Nebraska,1960,85,-29.2
Winnetoon,Nebraska,1970,84,-1.2
Winnetoon,Nebraska,1980,82,-2.4
Winnetoon,Nebraska,1990,59,-28.0
Winnetoon,Nebraska,2000,70,18.6
Winnetoon,Nebraska,2010,68,-2.9
Winnetoon,Nebraska,2020,54,-20.6
Winside,Nebraska,1890,130,0.0
Winside,Nebraska,1900,400,207.7
Winside,Nebraska,1910,450,12.5
Winside,Nebraska,1920,488,8.4
Winside,Nebraska,1930,483,-1.0
Winside,Nebraska,1940,451,-6.6
Winside,Nebraska,1950,454,0.7
Winside,Nebraska,1960,416,-8.4
Winside,Nebraska,1970,453,8.9
Winside,Nebraska,1980,439,-3.1
Winside,Nebraska,1990,434,-1.1
Winside,Nebraska,2000,468,7.8
Winside,Nebraska,2010,427,-8.8
Winside,Nebraska,2020,381,-10.8
Winslow,Nebraska,1910,99,0.0
Winslow,Nebraska,1920,154,55.6
Winslow,Nebraska,1930,156,1.3
Winslow,Nebraska,1940,130,-16.7
Winslow,Nebraska,1950,138,6.2
Winslow,Nebraska,1960,136,-1.4
Winslow,Nebraska,1970,145,6.6
Winslow,Nebraska,1980,143,-1.4
Winslow,Nebraska,1990,140,-2.1
Winslow,Nebraska,2000,104,-25.7
Winslow,Nebraska,2010,103,-1.0
Winslow,Nebraska,2020,19,-81.6
Wisner,Nebraska,1880,282,0.0
Wisner,Nebraska,1890,610,116.3
Wisner,Nebraska,1900,963,57.9
Wisner,Nebraska,1910,1081,12.3
Wisner,Nebraska,1920,1210,11.9
Wisner,Nebraska,1930,1327,9.7
Wisner,Nebraska,1940,1256,-5.4
Wisner,Nebraska,1950,1233,-1.8
Wisner,Nebraska,1960,1192,-3.3
Wisner,Nebraska,1970,1315,10.3
Wisner,Nebraska,1980,1335,1.5
Wisner,Nebraska,1990,1253,-6.1
Wisner,Nebraska,2000,1270,1.4
Wisner,Nebraska,2010,1170,-7.9
Wisner,Nebraska,2020,1239,5.9
Wolbach,Nebraska,1910,563,0.0
Wolbach,Nebraska,1920,589,4.6
Wolbach,Nebraska,1930,501,-14.9
Wolbach,Nebraska,1940,523,4.4
Wolbach,Nebraska,1950,442,-15.5
Wolbach,Nebraska,1960,382,-13.6
Wolbach,Nebraska,1970,366,-4.2
Wolbach,Nebraska,1980,301,-17.8
Wolbach,Nebraska,1990,280,-7.0
Wolbach,Nebraska,2000,287,2.5
Wolbach,Nebraska,2010,283,-1.4
Wolbach,Nebraska,2020,224,-20.8
Wood Lake,Nebraska,1910,198,0.0
Wood Lake,Nebraska,1920,323,63.1
Wood Lake,Nebraska,1930,293,-9.3
Wood Lake,Nebraska,1940,323,10.2
Wood Lake,Nebraska,1950,238,-26.3
Wood Lake,Nebraska,1960,197,-17.2
Wood Lake,Nebraska,1970,117,-40.6
Wood Lake,Nebraska,1980,89,-23.9
Wood Lake,Nebraska,1990,59,-33.7
Wood Lake,Nebraska,2000,72,22.0
Wood Lake,Nebraska,2010,63,-12.5
Wood Lake,Nebraska,2020,46,-27.0
Wynot,Nebraska,1910,258,0.0
Wynot,Nebraska,1920,368,42.6
Wynot,Nebraska,1930,348,-5.4
Wynot,Nebraska,1940,416,19.5
Wynot,Nebraska,1950,233,-44.0
Wynot,Nebraska,1960,209,-10.3
Wynot,Nebraska,1970,226,8.1
Wynot,Nebraska,1980,222,-1.8
Wynot,Nebraska,1990,213,-4.1
Wynot,Nebraska,2000,191,-10.3
Wynot,Nebraska,2010,166,-13.1
Wynot,Nebraska,2020,217,30.7
